,FID,u,v,key,osmid,name,highway,oneway,length,lanes,bridge,ref,junction,maxspeed,tunnel,access,id,source,target,FID_1,id_1,avg_0,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_11,avg_12,avg_13,avg_14,avg_15,avg_16,avg_17,avg_18,avg_19,avg_20,avg_21,avg_22,avg_23,fill_ratio,highway_1,drop,FID_12,u_1,v_1,key_1,osmid_1,name_1,highway_12,oneway_1,length_1,lanes_1,bridge_1,ref_1,junction_1,maxspeed_1,tunnel_1,access_1,id_12,source_1,target_1,FID_12_13,id_12_13,avg_01,avg_12_13,avg_23_24,avg_34,avg_45,avg_56,avg_67,avg_78,avg_89,avg_9_10,avg_10_11,avg_11_12,avg_12__14,avg_13_14,avg_14_15,avg_15_16,avg_16_17,avg_17_18,avg_18_19,avg_19_20,avg_20_21,avg_21_22,avg_22_23,avg_23__25,fill_rat_1,highway_13,drop_1
96,96,131167244.99999999,152846422.00000003,0.0,863774952,淮海中路,secondary,0,77.795,2, , , , , , ,1552,131167244.99999999,152846422.00000003,1552,1552.0,5.6832998324199995,5.3000582642000005,5.63396329365,7.7795,1.8522619047600002,5.71555102041,7.87194347418,4.800880944559999,5.7535877511899995,5.78008079346,4.87968213413,5.35884889555,5.7233673318200005,5.93554705308,5.54858661486,4.74191397108,6.8493267828699995,6.14694129345,4.23596730706,4.797402379599999,5.584299654730001,4.9737826075300005,5.3126334198,6.16507068098,1.0,secondary,1,96,131167244.99999999,152846422.00000003,0.0,863774952,淮海中路,secondary,0,77.795,2, , , , , , ,1552.0,131167244.99999999,152846422.00000003,1552,1552.0,5.6832998324199995,5.3000582642000005,5.63396329365,7.7795,1.8522619047600002,5.71555102041,7.87194347418,4.800880944559999,5.7535877511899995,5.78008079346,4.87968213413,5.35884889555,5.7233673318200005,5.93554705308,5.54858661486,4.74191397108,6.8493267828699995,6.14694129345,4.23596730706,4.797402379599999,5.584299654730001,4.9737826075300005,5.3126334198,6.16507068098,1.0,secondary,1
97,97,131167244.99999999,600504932.0,0.0,863774952,淮海中路,secondary,0,247.988,2, , , , , , ,1554,131167244.99999999,600504932.0,1554,1554.0,8.806676492359998,9.90303096571,11.642689001199999,11.620009142899999,10.93105,13.8598308259,13.6198705764,12.175858601500002,9.371314059040001,7.65190836614,7.81731019779,7.672188889709999,7.8002799,6.32247906199,6.465560082510001,7.0129432595,6.42571020872,6.10058252623,3.86432028264,3.80524109959,5.8790921230799995,7.18280507669,6.477430159780001,7.529040208780001,1.0,secondary,1,97,131167244.99999999,600504932.0,0.0,863774952,淮海中路,secondary,0,247.988,2, , , , , , ,1554.0,131167244.99999999,600504932.0,1554,1554.0,8.806676492359998,9.90303096571,11.642689001199999,11.620009142899999,10.93105,13.8598308259,13.6198705764,12.175858601500002,9.371314059040001,7.65190836614,7.81731019779,7.672188889709999,7.8002799,6.32247906199,6.465560082510001,7.0129432595,6.42571020872,6.10058252623,3.86432028264,3.80524109959,5.8790921230799995,7.18280507669,6.477430159780001,7.529040208780001,1.0,secondary,1
98,98,131184023.0,154072851.99999997,0.0,47451506,乌鲁木齐中路,tertiary,0,84.84399999999998,1, , , , , , ,1555,131184023.0,154072851.99999997,1555,1555.0,5.9682471688100005,3.7035079365100003,6.08663478261,0.0,0.0,1.5716702686000001,6.3633,3.1361260993099997,6.2042175,5.40411413086,4.78289740371,4.7278762711799995,5.6134479096200005,4.71429185537,4.95588239951,3.6368640938700003,3.28490391921,2.83004068796,4.62917189241,4.91100809353,5.48888734694,5.78781551123,6.533203863450001,4.1152965812,0.916666666667,tertiary,1,98,131184023.0,154072851.99999997,0.0,47451506,乌鲁木齐中路,tertiary,0,84.84399999999998,1, , , , , , ,1555.0,131184023.0,154072851.99999997,1555,1555.0,5.9682471688100005,3.7035079365100003,6.08663478261,0.0,0.0,1.5716702686000001,6.3633,3.1361260993099997,6.2042175,5.40411413086,4.78289740371,4.7278762711799995,5.6134479096200005,4.71429185537,4.95588239951,3.6368640938700003,3.28490391921,2.83004068796,4.62917189241,4.91100809353,5.48888734694,5.78781551123,6.533203863450001,4.1152965812,0.916666666667,tertiary,1
99,99,131184023.0,804464959.9999999,0.0,451728953,淮海中路,secondary,0,429.259,2, , , , , , ,1557,131184023.0,804464959.9999999,1557,1557.0,14.399387088800001,15.481787410399999,15.0806416255,17.8857916667,0.0,18.1413029762,15.5252813951,12.4369594965,11.1428879471,11.4681569222,10.8870415757,11.3854792757,10.884457084500001,10.578518621699999,9.65399055355,9.09818756149,7.7543639540400005,9.260476986339999,9.25869206921,10.0128003854,10.188162719,9.61348258049,12.878897448800002,14.713614755999998,0.958333333333,secondary,1,99,131184023.0,804464959.9999999,0.0,451728953,淮海中路,secondary,0,429.259,2, , , , , , ,1557.0,131184023.0,804464959.9999999,1557,1557.0,14.399387088800001,15.481787410399999,15.0806416255,17.8857916667,0.0,18.1413029762,15.5252813951,12.4369594965,11.1428879471,11.4681569222,10.8870415757,11.3854792757,10.884457084500001,10.578518621699999,9.65399055355,9.09818756149,7.7543639540400005,9.260476986339999,9.25869206921,10.0128003854,10.188162719,9.61348258049,12.878897448800002,14.713614755999998,0.958333333333,secondary,1
100,100,131184023.0,63338299.00000001,0.0,451728953,淮海中路,secondary,0,117.72800000000002,2, , , , , , ,1558,131184023.0,63338299.00000001,1558,1558.0,8.63743674425,13.1757939394,3.4450930526300003,11.7728,0.0,10.8672,10.00688,9.500584784780001,4.81524273899,4.13156487931,7.73402305676,6.65756831273,9.20569400365,8.00576153525,9.7217220995,6.856382376699999,7.4467991612199995,5.5734270744500005,5.1250573073900005,7.30765200391,5.704786890499999,7.436862464270001,7.39105178644,10.1030833627,0.958333333333,secondary,1,100,131184023.0,63338299.00000001,0.0,451728953,淮海中路,secondary,0,117.728,2, , , , , , ,1558.0,131184023.0,63338299.00000001,1558,1558.0,8.63743674425,13.1757939394,3.4450930526300003,11.7728,0.0,10.8672,10.00688,9.500584784780001,4.81524273899,4.13156487931,7.73402305676,6.65756831273,9.20569400365,8.00576153525,9.7217220995,6.856382376699999,7.4467991612199995,5.5734270744500005,5.1250573073900005,7.30765200391,5.704786890499999,7.436862464270001,7.39105178644,10.1030833627,0.958333333333,secondary,1
101,101,131349811.99999999,132369185.0,0.0,654530820,北京西路,secondary,0,193.465, , , , , , , ,1560,131349811.99999999,132369185.0,1560,1560.0,10.3226740563,9.89898915161,11.635533391800001,12.4249246509,8.705925,16.1220833333,9.06531112237,9.78778031222,5.50018137754,6.26232195155,6.79740022673,7.677466290520001,6.525266064479999,6.75058537176,5.49429334873,4.47522252681,3.9696229273299997,6.21501392426,4.10958303398,6.14387166156,7.58598272661,6.132556574270001,8.51101117916,10.2570954772,1.0,secondary,1,101,131349811.99999999,132369185.0,0.0,654530820,北京西路,secondary,0,193.465,0, , , , , , ,1560.0,131349811.99999999,132369185.0,1560,1560.0,10.3226740563,9.89898915161,11.635533391800001,12.4249246509,8.705925,16.1220833333,9.06531112237,9.78778031222,5.50018137754,6.26232195155,6.79740022673,7.677466290520001,6.525266064479999,6.75058537176,5.49429334873,4.47522252681,3.9696229273299997,6.21501392426,4.10958303398,6.14387166156,7.58598272661,6.132556574270001,8.51101117916,10.2570954772,1.0,secondary,1
102,102,131349811.99999999,618747263.0000001,0.0,"[654530820, 482569918]",北京西路,secondary,0,228.956, , , , , , , ,1561,131349811.99999999,618747263.0000001,1561,1561.0,14.116491216400002,13.285848570599999,15.197985833299999,5.577133333329999,20.03365,15.168335,14.3916191943,12.5538828199,8.67420623414,7.50572040609,7.8578316952,7.94318087874,9.970308465959999,8.05597747597,7.18042566911,8.50195517313,8.05891184406,8.982024095,7.986065418480001,10.8451504313,10.801134703299999,10.1591616731,11.692919322,13.205055545499999,1.0,secondary,1,102,131349811.99999999,618747263.0000001,0.0,0,北京西路,secondary,0,228.956,0, , , , , , ,1561.0,131349811.99999999,618747263.0000001,1561,1561.0,14.116491216400002,13.285848570599999,15.197985833299999,5.577133333329999,20.03365,15.168335,14.3916191943,12.5538828199,8.67420623414,7.50572040609,7.8578316952,7.94318087874,9.970308465959999,8.05597747597,7.18042566911,8.50195517313,8.05891184406,8.982024095,7.986065418480001,10.8451504313,10.801134703299999,10.1591616731,11.692919322,13.205055545499999,1.0,secondary,1
103,103,131937881.0,824481324.0000001,0.0,"[255636961, 377874582]",南京西路,secondary,0,316.986,2, , , , , , ,1563,131937881.0,824481324.0000001,1563,1563.0,11.266766028900001,9.20771695127,12.9212254009,9.94090555556,10.5662,12.0588405526,11.812952267,8.45547339657,7.73073596764,7.85717801459,7.13289142192,4.64466547565,7.00720843743,6.76976457296,7.486370904759999,8.02729629203,4.99597014921,6.56823599667,4.06464134638,4.46607341297,7.1003472941100005,5.84024514054,7.74349279699,10.8036410842,1.0,secondary,1,103,131937881.0,824481324.0000001,0.0,0,南京西路,secondary,0,316.986,2, , , , , , ,1563.0,131937881.0,824481324.0000001,1563,1563.0,11.266766028900001,9.20771695127,12.9212254009,9.94090555556,10.5662,12.0588405526,11.812952267,8.45547339657,7.73073596764,7.85717801459,7.13289142192,4.64466547565,7.00720843743,6.76976457296,7.486370904759999,8.02729629203,4.99597014921,6.56823599667,4.06464134638,4.46607341297,7.1003472941100005,5.84024514054,7.74349279699,10.8036410842,1.0,secondary,1
104,104,131937881.0,618746983.0,0.0,255636961,南京西路,secondary,0,253.362,2, , , , , , ,1564,131937881.0,618746983.0,1564,1564.0,13.8402276899,12.0561871999,12.6681,6.32101697531,6.33405,4.36831034483,12.2844072175,10.8578565526,9.8633926608,8.56124949183,8.1858567608,8.07807626745,7.89183505357,7.78132111003,8.11303878982,8.7947627243,10.5274365305,9.415650851799999,7.48345743858,6.45350955089,8.73225359821,9.17284164122,10.062920502,12.533343155699999,1.0,secondary,1,104,131937881.0,618746983.0,0.0,255636961,南京西路,secondary,0,253.362,2, , , , , , ,1564.0,131937881.0,618746983.0,1564,1564.0,13.8402276899,12.0561871999,12.6681,6.32101697531,6.33405,4.36831034483,12.2844072175,10.8578565526,9.8633926608,8.56124949183,8.1858567608,8.07807626745,7.89183505357,7.78132111003,8.11303878982,8.7947627243,10.5274365305,9.415650851799999,7.48345743858,6.45350955089,8.73225359821,9.17284164122,10.062920502,12.533343155699999,1.0,secondary,1
105,105,131937881.0,618746744.0,0.0,424580467,常德路,secondary,0,113.58, , , , , , , ,1565,131937881.0,618746744.0,1565,1565.0,8.8478490888,9.87064285714,8.21630421687,10.0535798319,11.358,12.1037869023,10.811798419,9.65770488594,7.76601290977,6.60513624435,6.876030549969999,6.694059938890001,7.95328515696,6.82917585013,5.68650996945,5.25656294585,7.2047485374899995,5.92253960085,5.67558750608,7.5242458039199995,5.8371633544599995,7.29902058283,7.23822492674,8.59286801438,1.0,secondary,1,105,131937881.0,618746744.0,0.0,424580467,常德路,secondary,0,113.58,0, , , , , , ,1565.0,131937881.0,618746744.0,1565,1565.0,8.8478490888,9.87064285714,8.21630421687,10.0535798319,11.358,12.1037869023,10.811798419,9.65770488594,7.76601290977,6.60513624435,6.876030549969999,6.694059938890001,7.95328515696,6.82917585013,5.68650996945,5.25656294585,7.2047485374899995,5.92253960085,5.67558750608,7.5242458039199995,5.8371633544599995,7.29902058283,7.23822492674,8.59286801438,1.0,secondary,1
106,106,131937881.0,131939120.00000001,0.0,424580467,常德路,secondary,0,134.222, , , , , , , ,1566,131937881.0,131939120.00000001,1566,1566.0,10.5858935612,10.2074314071,9.35848297702,9.18284864164,9.53682631579,9.631063729980001,12.8318717593,10.006890703,8.875088910740002,6.67652411995,7.52811958067,8.806610010409997,8.763096917999999,8.67821166369,7.49613467645,6.93205657845,7.13124374885,6.22467485857,6.597062565650001,8.30764686719,6.99430737387,8.68849145131,7.86399012661,9.580010656679999,1.0,secondary,1,106,131937881.0,131939120.00000001,0.0,424580467,常德路,secondary,0,134.222,0, , , , , , ,1566.0,131937881.0,131939120.00000001,1566,1566.0,10.5858935612,10.2074314071,9.35848297702,9.18284864164,9.53682631579,9.631063729980001,12.8318717593,10.006890703,8.875088910740002,6.67652411995,7.52811958067,8.806610010409997,8.763096917999999,8.67821166369,7.49613467645,6.93205657845,7.13124374885,6.22467485857,6.597062565650001,8.30764686719,6.99430737387,8.68849145131,7.86399012661,9.580010656679999,1.0,secondary,1
107,107,131939120.00000001,1881233637.0,0.0,168577948,常德路,secondary,0,13.081, , , , , , , ,1567,131939120.00000001,1881233637.0,1567,1567.0,1.02921012391,1.3370843863,0.8611658333329999,0.26162,1.3081,0.218016666667,1.01741111111,1.1099030303,1.0586727787999999,1.23792453721,1.62668647322,1.06398187671,1.02847534461,1.18348249288,1.00023024185,0.672048565949,1.0343567007099999,1.05827808176,0.890469655642,1.2355018898899999,1.00803949529,1.31429814851,0.884882209622,1.01573803732,1.0,secondary,1,107,131939120.00000001,1881233637.0,0.0,168577948,常德路,secondary,0,13.081,0, , , , , , ,1567.0,131939120.00000001,1881233637.0,1567,1567.0,1.02921012391,1.3370843863,0.8611658333329999,0.26162,1.3081,0.218016666667,1.01741111111,1.1099030303,1.0586727787999999,1.23792453721,1.62668647322,1.06398187671,1.02847534461,1.18348249288,1.00023024185,0.672048565949,1.0343567007099999,1.05827808176,0.890469655642,1.2355018898899999,1.00803949529,1.31429814851,0.884882209622,1.01573803732,1.0,secondary,1
108,108,131939120.00000001,131937881.0,0.0,424580467,常德路,secondary,0,134.222, , , , , , , ,1568,131939120.00000001,131937881.0,1568,1568.0,11.392059341700001,10.007872769199999,10.641443287000001,10.6099295238,12.362552631600002,12.1965726321,13.1723675198,8.24487181396,5.37002529704,6.874427234400001,5.87477949148,6.7105046451499994,7.15640356587,7.2890355411800005,5.620701305470001,5.91214315937,7.80127297706,6.43243500778,5.01093740186,6.792010863150001,7.1074032445599995,7.49264061083,9.34295847845,8.59769170896,1.0,secondary,1,108,131939120.00000001,131937881.0,0.0,424580467,常德路,secondary,0,134.222,0, , , , , , ,1568.0,131939120.00000001,131937881.0,1568,1568.0,11.392059341700001,10.007872769199999,10.641443287000001,10.6099295238,12.362552631600002,12.1965726321,13.1723675198,8.24487181396,5.37002529704,6.874427234400001,5.87477949148,6.7105046451499994,7.15640356587,7.2890355411800005,5.620701305470001,5.91214315937,7.80127297706,6.43243500778,5.01093740186,6.792010863150001,7.1074032445599995,7.49264061083,9.34295847845,8.59769170896,1.0,secondary,1
109,109,131940524.0,2483786483.0,0.0,168577948,常德路,secondary,0,78.917, , , , , , , ,1569,131940524.0,2483786483.0,1569,1569.0,6.948269996670001,6.37457253069,6.8085254902,5.15778964286,7.32800714286,6.70413792406,7.591422693969999,6.45429781395,5.7788860536,6.86902776839,6.97661820916,7.0240409504,7.24549698361,7.11786437332,5.76264020038,4.30997071705,6.823998843200001,5.68997310929,6.43740598144,6.75974030977,6.43347654851,6.92643846477,6.6347495295000005,6.87443100354,1.0,secondary,1,109,131940524.0,2483786483.0,0.0,168577948,常德路,secondary,0,78.917,0, , , , , , ,1569.0,131940524.0,2483786483.0,1569,1569.0,6.948269996670001,6.37457253069,6.8085254902,5.15778964286,7.32800714286,6.70413792406,7.591422693969999,6.45429781395,5.7788860536,6.86902776839,6.97661820916,7.0240409504,7.24549698361,7.11786437332,5.76264020038,4.30997071705,6.823998843200001,5.68997310929,6.43740598144,6.75974030977,6.43347654851,6.92643846477,6.6347495295000005,6.87443100354,1.0,secondary,1
110,110,131940524.0,469887249.0,0.0,168577948,常德路,secondary,0,255.656, , , , , , , ,1570,131940524.0,469887249.0,1570,1570.0,9.43659645796,8.94781787512,11.8998139941,13.336459211700001,9.46512544382,12.649002576500001,8.808375838830003,8.0419564636,7.48020185393,8.58188738003,6.88141407634,8.59935124745,8.55448703638,9.1246750906,7.55542120483,8.64667963529,7.344805280399999,8.2371907186,6.4235658319599995,7.6715740850600005,7.28383244715,7.20295795432,8.85199798503,8.797687668789997,1.0,secondary,1,110,131940524.0,469887249.0,0.0,168577948,常德路,secondary,0,255.656,0, , , , , , ,1570.0,131940524.0,469887249.0,1570,1570.0,9.43659645796,8.94781787512,11.8998139941,13.336459211700001,9.46512544382,12.649002576500001,8.808375838830003,8.0419564636,7.48020185393,8.58188738003,6.88141407634,8.59935124745,8.55448703638,9.1246750906,7.55542120483,8.64667963529,7.344805280399999,8.2371907186,6.4235658319599995,7.6715740850600005,7.28383244715,7.20295795432,8.85199798503,8.797687668789997,1.0,secondary,1
111,111,131940524.0,618747263.0000001,0.0,482569918,北京西路,secondary,0,234.245, , , , , , , ,1571,131940524.0,618747263.0000001,1571,1571.0,12.0747022711,12.2002428781,18.4088373843,14.7288685366,11.71225,8.971504629629997,14.0969395571,9.13249354002,8.51507589415,6.89771571696,5.12780225481,7.00616191456,7.63393969486,7.205793332380001,6.47369549579,7.642637186519999,7.87925793433,7.4364892539600005,7.14455317153,9.59201009799,7.94442500872,9.55759054773,11.0302288774,13.986193318800002,1.0,secondary,1,111,131940524.0,618747263.0000001,0.0,482569918,北京西路,secondary,0,234.245,0, , , , , , ,1571.0,131940524.0,618747263.0000001,1571,1571.0,12.0747022711,12.2002428781,18.4088373843,14.7288685366,11.71225,8.971504629629997,14.0969395571,9.13249354002,8.51507589415,6.89771571696,5.12780225481,7.00616191456,7.63393969486,7.205793332380001,6.47369549579,7.642637186519999,7.87925793433,7.4364892539600005,7.14455317153,9.59201009799,7.94442500872,9.55759054773,11.0302288774,13.986193318800002,1.0,secondary,1
112,112,131940524.0,1573839190.0,0.0,482569918,北京西路,secondary,0,264.923, , , , , , , ,1572,131940524.0,1573839190.0,1572,1572.0,11.3361878059,8.23623560937,9.75063819444,15.4912601695,0.0,7.51666448413,8.47035077742,7.999022331109999,7.637560425939999,8.14885020789,7.11125466556,7.48030448064,7.822610578049999,9.9323023865,8.35142890819,7.020249912740001,6.0268470735,7.8575182882000005,7.4374157173599995,8.13798345385,7.8950637835399995,8.07971100019,9.803919822760001,12.2851815526,0.958333333333,secondary,1,112,131940524.0,1573839190.0,0.0,482569918,北京西路,secondary,0,264.923,0, , , , , , ,1572.0,131940524.0,1573839190.0,1572,1572.0,11.3361878059,8.23623560937,9.75063819444,15.4912601695,0.0,7.51666448413,8.47035077742,7.999022331109999,7.637560425939999,8.14885020789,7.11125466556,7.48030448064,7.822610578049999,9.9323023865,8.35142890819,7.020249912740001,6.0268470735,7.8575182882000005,7.4374157173599995,8.13798345385,7.8950637835399995,8.07971100019,9.803919822760001,12.2851815526,0.958333333333,secondary,1
113,113,132369185.0,495832244.99999994,0.0,83563455,北京西路,secondary,0,195.526, , , , , , , ,1573,132369185.0,495832244.99999994,1573,1573.0,8.60664855636,10.5603171541,12.712500466,9.27016496995,19.5526,5.72099798706,8.08162014271,7.66722322647,6.10854907617,6.62920145048,7.4234300617999995,6.84292612231,8.75537887269,7.77217258441,6.881994671729999,6.08298618261,5.45399790381,6.9799496309,6.173836476390001,6.04446508204,7.19135181968,6.748654844420001,6.91389822768,8.82180935512,1.0,secondary,1,113,132369185.0,495832244.99999994,0.0,83563455,北京西路,secondary,0,195.526,0, , , , , , ,1573.0,132369185.0,495832244.99999994,1573,1573.0,8.60664855636,10.5603171541,12.712500466,9.27016496995,19.5526,5.72099798706,8.08162014271,7.66722322647,6.10854907617,6.62920145048,7.4234300617999995,6.84292612231,8.75537887269,7.77217258441,6.881994671729999,6.08298618261,5.45399790381,6.9799496309,6.173836476390001,6.04446508204,7.19135181968,6.748654844420001,6.91389822768,8.82180935512,1.0,secondary,1
114,114,132369185.0,94761724.0,0.0,428730793,陕西北路,secondary,1,114.305,3, , , , , , ,1574,132369185.0,94761724.0,1574,1574.0,7.61111751071,6.45459162798,7.80589339827,6.93994642857,5.71525,11.4305,6.82830399528,7.24546137944,6.38950529723,6.98601723839,6.05730489982,6.3117518095700005,7.6561845129499995,6.4072467062100005,7.02681270427,5.28756047918,5.860992566699999,5.64751654592,5.3226550757,5.730006821950001,5.852143337719999,5.489118496210001,6.106226023910001,8.0196619943,1.0,secondary,1,114,132369185.0,94761724.0,0.0,428730793,陕西北路,secondary,1,114.305,3, , , , , , ,1574.0,132369185.0,94761724.0,1574,1574.0,7.61111751071,6.45459162798,7.80589339827,6.93994642857,5.71525,11.4305,6.82830399528,7.24546137944,6.38950529723,6.98601723839,6.05730489982,6.3117518095700005,7.6561845129499995,6.4072467062100005,7.02681270427,5.28756047918,5.860992566699999,5.64751654592,5.3226550757,5.730006821950001,5.852143337719999,5.489118496210001,6.106226023910001,8.0196619943,1.0,secondary,1
